date,precipitation,temp_max,temp_min,wind,,
2020-01-01,0.2,21.05378,4.1580715,21.791153,,
2020-01-02,0,17.59101,7.4050665,25.537172,,
2020-01-03,0,19.042114,6.304413,26.427528,,
2020-01-04,0,16.645073,4.0755596,19.242327,,
2020-01-05,0,19.521091,0.114216805,19.9954,,
2020-01-06,0,22.335098,1.0997362,14.04,,
2020-01-07,0,16.626873,2.6213841,18.25026,,
2020-01-08,0,20.694666,2.721796,20.497883,,
2020-01-09,0,22.143217,3.2262964,19.85556,,
2020-01-10,0,21.797447,2.3196092,21.129883,,
2020-01-11,0,21.866175,3.962019,14.021525,,
2020-01-12,0,22.094126,4.378375,13.450708,,
2020-01-13,0,23.02175,6.6937046,12.475961,,
2020-01-14,0.1,22.084194,7.4556904,15.30741,,
2020-01-15,0,22.728079,10.378217,18.075441,,
2020-01-16,1.4000001,21.404585,11.558077,21.203358,,
2020-01-17,0,21.000654,9.894931,21.382906,,
2020-01-18,0.1,21.661232,7.7048283,18.36353,,
2020-01-19,4.5,16.274036,10.655759,25.189713,,
2020-01-20,0.70000005,15.261625,7.463978,15.815435,,
2020-01-21,0.4,16.883434,2.27147,17.414474,,
2020-01-22,0,20.56005,3.9576883,20.188908,,
2020-01-23,0,17.79027,4.1494036,13.891522,,
2020-01-24,0.2,17.12471,8.525287,17.709658,,
2020-01-25,0,21.56909,5.916314,18.899143,,
2020-01-26,0,19.45388,3.742813,10.587918,,
2020-01-27,0,21.716908,6.088681,13.049689,,
2020-01-28,0,19.703163,-0.7639761,20.65848,,
2020-01-29,0,18.981665,3.185917,23.576563,,
2020-01-30,0,18.874155,3.4240532,22.33161,,
2020-01-31,0,20.559946,5.342268,23.333443,,
2020-02-01,0,17.888174,4.5669403,19.245697,,
2020-02-02,0,19.8538,5.814088,30.10685,,
2020-02-03,0,18.36019,6.7210293,27.77838,,
2020-02-04,0.2,19.792747,6.4085293,22.065973,,
2020-02-05,3.8999996,15.995007,8.458038,23.166218,,
2020-02-06,2.1,22.130398,6.5226307,20.46941,,
2020-02-07,0,22.664646,2.8008566,15.546833,,
2020-02-08,0,23.680975,3.1224403,23.507753,,
2020-02-09,0,23.981104,4.929763,23.966375,,
2020-02-10,0,26.082605,8.6014,22.392464,,
2020-02-11,0,25.86817,10.295441,21.9718,,
2020-02-12,0,25.171345,5.5533,22.862125,,
2020-02-13,0,23.310806,6.7256403,14.145756,,
2020-02-14,0.1,23.292068,6.3227882,19.95972,,
2020-02-15,0.1,25.281311,5.5521154,18.35647,,
2020-02-16,0,25.070417,7.1733923,15.30741,,
2020-02-17,0,26.480463,8.146336,18.0036,,
2020-02-18,0,27.57895,9.572467,18,,
2020-02-19,0,27.204,6.937845,14.336861,,
2020-02-20,0,24.03785,7.7572546,25.570139,,
2020-02-21,0,22.072731,8.583721,25.919998,,
2020-02-22,0,25.711916,4.544818,31.237131,,
2020-02-23,0,26.067327,10.644465,25.460934,,
2020-02-24,0,27.807129,11.961023,19.45333,,
2020-02-25,0,24.303492,6.5913286,24.187069,,
2020-02-26,0,21.297607,7.185318,29.627363,,
2020-02-27,0,22.615322,-0.79979515,27.698954,,
2020-02-28,0,24.106607,8.37886,27.162708,,
2020-02-29,0,26.595505,4.6351786,27.682571,,
2020-03-01,0,27.618341,7.744869,18.161278,,
2020-03-02,0.3,25.95765,10.591882,20.833395,,
2020-03-03,0,22.927944,8.0815525,28.66694,,
2020-03-04,0,25.444145,4.7194824,27.804028,,
2020-03-05,0.1,26.037735,9.756206,23.0653,,
2020-03-06,0.1,23.244682,5.607069,25.294964,,
2020-03-07,0,24.24588,4.078909,23.4,,
2020-03-08,0,25.599905,6.1662703,24.648829,,
2020-03-09,0,27.478096,7.051483,25.076267,,
2020-03-10,0,26.691591,9.034258,26.552288,,
2020-03-11,0.2,23.652298,11.5811825,19.652176,,
2020-03-12,0,28.507748,12.001604,19.386593,,
2020-03-13,0.3,27.590397,12.094776,19.839235,,
2020-03-14,0.3,27.616543,12.4398155,20.65848,,
2020-03-15,0.1,27.30034,11.245267,19.995398,,
2020-03-16,1.7,25.077435,12.0637,24.18707,,
2020-03-17,0,24.216217,10.226603,15.192682,,
2020-03-18,0,26.190758,10.541372,16.075521,,
2020-03-19,0.3,28.176418,11.939131,26.208395,,
2020-03-20,2,27.475552,13.1029625,21.24305,,
2020-03-21,2.2,25.6463,13.831699,23.47741,,
2020-03-22,0,27.400394,10.861558,17.163355,,
2020-03-23,0.6,28.723831,9.5352745,16.73516,,
2020-03-24,0,29.70755,10.190692,21.24305,,
2020-03-25,0,29.820919,8.2355995,19.469976,,
2020-03-26,0,29.514187,11.255928,21.605999,,
2020-03-27,0,28.245678,8.833656,26.28986,,
2020-03-28,0,28.151176,10.410302,21.2522,,
2020-03-29,0,28.059727,10.675018,24.472057,,
2020-03-30,0,29.457752,12.723883,25.86494,,
2020-03-31,0,27.026936,14.178978,20.12461,,
2020-04-01,0.1,27.100582,12.112911,25.460936,,
2020-04-02,0.70000005,26.515894,13.718664,19.602652,,
2020-04-03,4.2,23.904364,12.6553135,22.039528,,
2020-04-04,4.3999996,25.471571,10.66243,11.720751,,
2020-04-05,0,28.119507,10.922615,23.051247,,
2020-04-06,0.2,25.255013,11.68984,16.199999,,
2020-04-07,0.1,24.195086,11.828991,19.966211,,
2020-04-08,0,28.507359,10.642235,15.158522,,
2020-04-09,0.1,28.343975,12.110794,24.023088,,
2020-04-10,0.6,26.628487,11.344079,17.581125,,
2020-04-11,0,28.971851,10.857854,28.174456,,
2020-04-12,0,26.612919,10.5149355,25.942488,,
2020-04-13,0,29.118523,9.540238,32.072342,,
2020-04-14,0,28.537132,11.69219,25.516865,,
2020-04-15,0,27.068546,14.792505,19.08,,
2020-04-16,0.2,29.774578,13.079834,23.686249,,
2020-04-17,0,28.444992,14.151918,17.0763,,
2020-04-18,0,29.01418,13.962345,15.696165,,
2020-04-19,0,29.429035,12.191998,22.539564,,
2020-04-20,0.4,30.909851,13.029575,30.563978,,
2020-04-21,0.1,28.465706,15.259035,25.683926,,
2020-04-22,0,29.369663,14.266714,15.463244,,
2020-04-23,1.2,27.447002,12.77589,17.287498,,
2020-04-24,1.2,28.481606,13.878702,25.764534,,
2020-04-25,0.9,27.049059,14.645819,21.542923,,
2020-04-26,5.4,25.988377,13.964975,24.933735,,
2020-04-27,1.2,24.724834,12.664387,19.829433,,
2020-04-28,1.2,26.287806,10.907619,20.696085,,
2020-04-29,1,27.48959,10.561867,29.871325,,
2020-04-30,1,25.19685,10.5214205,28.1169,,
2020-05-01,3.5999997,24.125769,9.87015,31.89202,,
2020-05-02,2.6,24.797071,8.354538,10.948973,,
2020-05-03,0,27.01887,9.407473,21.068459,,
2020-05-04,0,28.744682,11.279727,21.578989,,
2020-05-05,0.90000004,28.122482,15.227648,19.296135,,
2020-05-06,3.6,25.237152,12.598164,27.181787,,
2020-05-07,6.8,22.780704,12.623646,18.331741,,
2020-05-08,0.3,23.464102,8.305692,10.1887,,
2020-05-09,1.1,21.72971,11.772043,17.651016,,
2020-05-10,3,23.414043,11.867086,13.684735,,
2020-05-11,2.8999999,21.824802,11.062276,17.015474,,
2020-05-12,0.5,25.375135,9.958108,17.283749,,
2020-05-13,0,26.494007,10.7928505,21.42227,,
2020-05-14,0,26.322813,12.773342,16.870138,,
2020-05-15,0,28.081367,10.808947,21.647945,,
2020-05-16,0.1,27.646011,8.130965,25.49908,,
2020-05-17,0,27.84235,9.729423,16.179985,,
2020-05-18,0,26.70241,12.7428665,22.870626,,
2020-05-19,0.2,27.438541,11.699214,19.272614,,
2020-05-20,0,27.237082,13.627766,16.981165,,
2020-05-21,0.4,28.25285,12.627045,23.510508,,
